"","WageGroup","EduGroup","IndustryGroup","JobGroup","RiskGroup","AgeGroup","Sex","sum_Employment"
"20406",NA,4,"7","5","3","2",2,6023.094
"20407",NA,4,"7","5","3","3",1,24876.073
"20408",NA,4,"7","5","3","3",2,22635.66
"20409",NA,4,"7","5","3","4",1,26810.151
"20410",NA,4,"7","5","3","4",2,21861.889
"20411",NA,4,"7","5","3","5",1,16120.302
"20412",NA,4,"7","5","3","5",2,10467.924
"20413",NA,4,"7","5","3","6",1,2857.295
"20414",NA,4,"7","5","3","6",2,1346.631
"20415",NA,4,"7","5","3","7",1,477.111
"20416",NA,4,"7","5","3","7",2,67.983
"20417",NA,4,"7","7","1","3",1,286.206
"20418",NA,4,"7","7","1","5",1,76.616
"20419",NA,4,"7","7","2","3",1,2121.066
"20420",NA,4,"7","7","2","3",2,268.312
"20421",NA,4,"7","7","2","4",1,995.689
"20422",NA,4,"7","7","2","4",2,554.186
"20423",NA,4,"7","7","2","5",1,924.05
"20424",NA,4,"7","7","2","5",2,195.052
"20425",NA,4,"7","7","2","6",1,11.529
"20426",NA,4,"7","7","3","4",1,173.104
"20427",NA,4,"7","7","3","5",1,271.519
"20428",NA,4,"7","8","2","2",1,382.272
"20429",NA,4,"7","8","2","3",1,1333.223
"20430",NA,4,"7","8","2","4",1,766.823
"20431",NA,4,"7","8","2","5",1,186.651
"20432",NA,4,"7","8","2","6",1,22.922
"20433",NA,4,"7","8","3","3",1,237.302
"20434",NA,4,"7","8","3","4",1,72.636
"20435",NA,4,"7","9","2","2",1,117.575
"20436",NA,4,"7","9","2","2",2,134.721
"20437",NA,4,"7","9","2","3",1,842.015
"20438",NA,4,"7","9","2","3",2,286.768
"20439",NA,4,"7","9","2","4",1,1278.34
"20440",NA,4,"7","9","2","4",2,534.138
"20441",NA,4,"7","9","2","5",1,734.248
"20442",NA,4,"7","9","2","5",2,33.762
"20443",NA,4,"7","9","2","6",2,75.712
"20444",NA,4,"7","9","3","2",1,190.483
"20445",NA,4,"7","9","3","3",1,916.095
"20446",NA,4,"7","9","3","3",2,45.603
"20447",NA,4,"7","9","3","4",1,949.043
"20448",NA,4,"7","9","3","4",2,212.468
"20449",NA,4,"7","9","3","5",1,379.887
"20450",NA,4,"7","9","3","6",1,34.265
"20451",NA,4,"7","9","3","7",1,27.57
"20452",NA,4,"8","3","2","2",2,208.536
"20453",NA,4,"8","3","3","3",1,69.698
"20454",NA,4,"8","3","3","3",2,91.234
"20455",NA,4,"8","3","3","4",1,639.996
"20456",NA,4,"8","3","3","5",1,491.219
"20457",NA,4,"8","3","3","5",2,65.824
"20458",NA,4,"8","3","3","6",1,124.797
"20459",NA,4,"8","4","2","6",1,33.783
"20460",NA,4,"8","5","3","5",1,36.346
"20461",NA,4,"8","7","2","3",1,35.993
"20462",NA,4,"8","8","2","2",1,1462.924
"20463",NA,4,"8","8","2","3",1,10470.274
"20464",NA,4,"8","8","2","4",1,14011.622
"20465",NA,4,"8","8","2","5",1,13719.714
"20466",NA,4,"8","8","2","6",1,3636.951
"20467",NA,4,"8","8","2","6",2,108.262
"20468",NA,4,"8","8","2","7",1,796.976
"20469",NA,4,"8","9","2","2",2,64.198
"20470",NA,4,"8","9","2","4",1,153.151
"20471",NA,4,"8","9","2","5",1,373.644
"20472",NA,4,"8","9","3","2",1,393.702
"20473",NA,4,"8","9","3","3",1,2558.793
"20474",NA,4,"8","9","3","3",2,195.589
"20475",NA,4,"8","9","3","4",1,2327.098
"20476",NA,4,"8","9","3","4",2,101.667
"20477",NA,4,"8","9","3","5",1,609.894
"20478",NA,4,"8","9","3","5",2,183.513
"20479",NA,4,"9","1","1","4",1,32.346
"20480",NA,4,"9","2","1","4",1,195.202
"20481",NA,4,"9","2","1","5",1,31.775
"20482",NA,4,"9","3","2","5",2,20.108
"20483",NA,4,"9","3","2","6",1,74.89
"20484",NA,4,"9","3","2","6",2,97.214
"20485",NA,4,"9","4","2","2",1,2656.587
"20486",NA,4,"9","4","2","2",2,2233.113
"20487",NA,4,"9","4","2","3",1,9405.833
"20488",NA,4,"9","4","2","3",2,6356.579
"20489",NA,4,"9","4","2","4",1,9051.115
"20490",NA,4,"9","4","2","4",2,7918.424
"20491",NA,4,"9","4","2","5",1,2795.408
"20492",NA,4,"9","4","2","5",2,4408.248
"20493",NA,4,"9","4","2","6",1,659.737
"20494",NA,4,"9","4","2","6",2,482.858
"20495",NA,4,"9","4","2","7",1,16.275
"20496",NA,4,"9","4","3","2",1,3001.238
"20497",NA,4,"9","4","3","2",2,1978.461
"20498",NA,4,"9","4","3","3",1,4771.555
"20499",NA,4,"9","4","3","3",2,4071.945
"20500",NA,4,"9","4","3","4",1,1763.343
"20501",NA,4,"9","4","3","4",2,2741.66
"20502",NA,4,"9","4","3","5",1,1242.649
"20503",NA,4,"9","4","3","5",2,1627.41
"20504",NA,4,"9","4","3","6",1,560.785
"20505",NA,4,"9","4","3","6",2,147.507
"20506",NA,4,"9","5","3","2",1,1727.88
"20507",NA,4,"9","5","3","2",2,1764.937
"20508",NA,4,"9","5","3","3",1,4014.032
"20509",NA,4,"9","5","3","3",2,1167.958
"20510",NA,4,"9","5","3","4",1,2271.674
"20511",NA,4,"9","5","3","4",2,3326.094
"20512",NA,4,"9","5","3","5",1,1334.994
"20513",NA,4,"9","5","3","5",2,1051.961
"20514",NA,4,"9","5","3","6",1,567.776
"20515",NA,4,"9","5","3","7",1,376.84
"20516",NA,4,"9","7","2","3",1,113.915
"20517",NA,4,"9","7","2","3",2,204.354
"20518",NA,4,"9","7","2","4",1,48.22
"20519",NA,4,"9","7","2","5",2,338.263
"20520",NA,4,"9","9","2","2",2,36.386
"20521",NA,4,"9","9","2","3",2,21.436
"20522",NA,4,"9","9","2","4",1,38.465
"20523",NA,4,"9","9","2","4",2,398.885
"20524",NA,4,"9","9","2","5",2,16.568
"20525",NA,4,"9","9","2","6",2,325.947
"20526",NA,4,"9","9","3","1",1,139.623
"20527",NA,4,"9","9","3","2",1,605.427
"20528",NA,4,"9","9","3","2",2,242.194
"20529",NA,4,"9","9","3","3",1,2486.122
"20530",NA,4,"9","9","3","3",2,360.708
"20531",NA,4,"9","9","3","4",1,1443.475
"20532",NA,4,"9","9","3","4",2,256.877
"20533",NA,4,"9","9","3","5",1,851.682
"20534",NA,4,"9","9","3","5",2,301.254
"20535",NA,4,"9","9","3","6",1,58.196
"20536",NA,4,"9","9","3","6",2,27.279
"20537",NA,4,"10","2","1","2",2,753.738
"20538",NA,4,"10","2","1","3",1,1900.781
"20539",NA,4,"10","2","1","3",2,1333.777
"20540",NA,4,"10","2","1","4",1,2130.248
"20541",NA,4,"10","2","1","4",2,283.506
"20542",NA,4,"10","2","1","5",1,143.192
"20543",NA,4,"10","2","1","7",1,11.789
"20544",NA,4,"10","2","2","2",1,180.813
"20545",NA,4,"10","2","2","3",1,257.953
"20546",NA,4,"10","2","2","4",1,449.636
"20547",NA,4,"10","2","2","5",1,692.833
"20548",NA,4,"10","3","2","5",2,156.644
"20549",NA,4,"10","3","3","2",1,51.614
"20550",NA,4,"10","3","3","3",2,47.988
"20551",NA,4,"10","3","3","4",1,830.25
"20552",NA,4,"10","5","2","3",2,90.14
"20553",NA,4,"10","5","2","4",1,219.305
"20554",NA,4,"10","5","3","4",1,69.801
"20555",NA,4,"10","7","2","5",1,204.099
"20556",NA,4,"10","8","3","4",1,78.108
"20557",NA,4,"10","9","3","4",1,52.887
"20558",NA,4,"11","3","2","4",1,717.48
"20559",NA,4,"11","3","2","4",2,292.25
"20560",NA,4,"11","3","3","4",1,140.132
"20561",NA,4,"11","3","3","4",2,53.506
"20562",NA,4,"11","5","2","2",1,177.843
"20563",NA,4,"11","5","2","3",1,38.09
"20564",NA,4,"11","5","2","3",2,106.576
"20565",NA,4,"11","5","2","4",1,715.623
"20566",NA,4,"11","5","2","4",2,486.69
"20567",NA,4,"11","5","2","5",1,102.832
"20568",NA,4,"11","5","2","5",2,524.41
"20569",NA,4,"11","5","2","6",1,89.662
"20570",NA,4,"12","2","2","2",1,271.569
"20571",NA,4,"12","2","2","2",2,460.085
"20572",NA,4,"12","2","2","3",1,1169.492
"20573",NA,4,"12","2","2","3",2,775.101
"20574",NA,4,"12","2","2","4",1,2069.733
"20575",NA,4,"12","2","2","4",2,4166.712
"20576",NA,4,"12","2","2","5",1,2326.495
"20577",NA,4,"12","2","2","5",2,2589.062
"20578",NA,4,"12","2","2","6",1,706.41
"20579",NA,4,"12","2","2","6",2,130.483
"20580",NA,4,"12","2","2","7",1,24.924
"20581",NA,4,"12","3","3","2",2,216.455
"20582",NA,4,"12","3","3","3",1,177.427
"20583",NA,4,"12","3","3","3",2,6.557
"20584",NA,4,"12","3","3","4",1,992.269
"20585",NA,4,"12","3","3","4",2,1015.157
"20586",NA,4,"12","3","3","5",1,286.432
"20587",NA,4,"12","3","3","5",2,126.977
"20588",NA,4,"12","3","3","6",1,253.56
"20589",NA,4,"12","3","3","7",1,24.85
"20590",NA,4,"12","3","3","7",2,383.623
"20591",NA,4,"12","5","2","2",1,173.863
"20592",NA,4,"12","5","2","3",1,411.421
"20593",NA,4,"12","5","2","3",2,227.909
"20594",NA,4,"12","5","2","4",1,1470.058
"20595",NA,4,"12","5","2","4",2,462.617
"20596",NA,4,"12","5","2","5",1,461.012
"20597",NA,4,"12","5","2","6",2,39.001
"20598",NA,4,"12","5","3","6",1,55.786
"20599",NA,4,"12","7","2","3",1,78.04
"20600",NA,4,"12","7","2","4",1,256.525
"20601",NA,4,"12","8","2","3",1,234.446
"20602",NA,4,"12","8","2","4",1,312.98
"20603",NA,4,"12","8","2","5",1,237.379
"20604",NA,4,"12","9","2","5",1,407.004
"20605",NA,4,"12","9","2","6",1,166.667
"20606",NA,4,"13","2","1","2",1,816.779
"20607",NA,4,"13","2","1","2",2,655.788
"20608",NA,4,"13","2","1","3",1,2244.827
"20609",NA,4,"13","2","1","3",2,438.332
"20610",NA,4,"13","2","1","4",1,6142.469
"20611",NA,4,"13","2","1","4",2,1050.514
"20612",NA,4,"13","2","1","5",1,1293.417
"20613",NA,4,"13","2","1","6",1,240.463
"20614",NA,4,"13","2","1","6",2,15.27
"20615",NA,4,"13","2","2","2",1,364.454
"20616",NA,4,"13","2","2","3",1,402.997
"20617",NA,4,"13","2","2","3",2,155.613
"20618",NA,4,"13","2","2","4",1,346.692
"20619",NA,4,"13","2","2","6",1,118.118
"20620",NA,4,"13","3","2","4",2,51.07
"20621",NA,4,"13","3","2","5",2,153.198
"20622",NA,4,"13","3","3","2",1,183.963
"20623",NA,4,"13","3","3","3",2,176.11
"20624",NA,4,"13","3","3","4",1,505.316
"20625",NA,4,"13","3","3","4",2,1138.599
"20626",NA,4,"13","3","3","5",1,9.462
"20627",NA,4,"13","3","3","6",2,153.837
"20628",NA,4,"13","4","2","3",2,453.917
"20629",NA,4,"13","4","2","4",2,148.417
"20630",NA,4,"13","5","2","3",1,399.866
"20631",NA,4,"13","5","2","4",1,635.437
"20632",NA,4,"13","7","2","4",1,57.796
"20633",NA,4,"13","7","3","4",1,138.155
"20634",NA,4,"13","7","3","4",2,177.294
"20635",NA,4,"13","7","3","5",1,154.891
"20636",NA,4,"13","8","3","3",1,48.434
"20637",NA,4,"13","8","3","4",1,335.734
"20638",NA,4,"13","8","3","4",2,10.956
"20639",NA,4,"13","9","2","4",1,34.143
"20640",NA,4,"14","2","1","3",1,132.14
"20641",NA,4,"14","2","1","3",2,365.68
"20642",NA,4,"14","2","1","4",1,778.828
"20643",NA,4,"14","2","1","4",2,372.831
"20644",NA,4,"14","2","1","5",1,916.401
"20645",NA,4,"14","2","1","6",2,23.236
"20646",NA,4,"14","3","2","3",1,155.938
"20647",NA,4,"14","3","2","4",1,83.055
"20648",NA,4,"14","3","2","5",1,71.081
"20649",NA,4,"14","3","3","2",2,287.007
"20650",NA,4,"14","3","3","3",2,93.087
"20651",NA,4,"14","3","3","4",2,848.483
"20652",NA,4,"14","3","3","5",1,493.781
"20653",NA,4,"14","4","2","2",2,476.141
"20654",NA,4,"14","4","2","3",2,299.257
"20655",NA,4,"14","4","2","4",2,391.278
"20656",NA,4,"14","5","3","3",1,75.248
"20657",NA,4,"14","5","3","3",2,630.928
"20658",NA,4,"14","6","2","5",1,49.865
"20659",NA,4,"14","6","2","7",2,20.753
"20660",NA,4,"14","7","2","3",1,178.051
"20661",NA,4,"14","7","2","3",2,174.721
"20662",NA,4,"14","7","2","4",1,230.915
"20663",NA,4,"14","7","2","5",1,144.719
"20664",NA,4,"14","7","2","5",2,37.176
"20665",NA,4,"14","8","2","3",1,165.995
"20666",NA,4,"14","8","2","4",1,15.092
"20667",NA,4,"14","8","3","5",1,180.982
"20668",NA,4,"14","9","2","2",1,171.532
"20669",NA,4,"14","9","2","3",1,686.816
"20670",NA,4,"14","9","2","4",1,433.82
"20671",NA,4,"14","9","2","5",1,275.591
"20672",NA,4,"14","9","2","5",2,55.192
"20673",NA,4,"16","1","1","5",2,611.842
"20674",NA,4,"16","1","1","6",1,109.273
"20675",NA,4,"16","2","1","2",1,1194.528
"20676",NA,4,"16","2","1","2",2,1758.453
"20677",NA,4,"16","2","1","3",1,2078.929
"20678",NA,4,"16","2","1","3",2,8028.645
"20679",NA,4,"16","2","1","4",1,1931.346
"20680",NA,4,"16","2","1","4",2,11058.214
"20681",NA,4,"16","2","1","5",1,884.845
"20682",NA,4,"16","2","1","5",2,3442.123
"20683",NA,4,"16","2","1","6",2,680.061
"20684",NA,4,"16","2","1","7",2,91.445
"20685",NA,4,"16","3","3","3",1,313.103
"20686",NA,4,"16","3","3","3",2,55.618
"20687",NA,4,"16","3","3","4",2,698.458
"20688",NA,4,"16","3","3","5",1,520.362
"20689",NA,4,"16","8","2","4",1,351.686
"20690",NA,4,"17","1","1","4",2,760.385
"20691",NA,4,"17","1","1","5",2,219.44
"20692",NA,4,"17","2","1","3",2,3207.896
"20693",NA,4,"17","2","1","4",1,95.211
"20694",NA,4,"17","2","1","4",2,2973.311
"20695",NA,4,"17","2","1","5",2,4788.007
"20696",NA,4,"17","2","1","6",2,158.839
"20697",NA,4,"17","2","2","2",2,325.828
"20698",NA,4,"17","2","2","4",1,152.497
"20699",NA,4,"17","2","2","5",1,147.314
"20700",NA,4,"17","3","3","4",1,31.265
"20701",NA,4,"17","3","3","5",2,89.163
"20702",NA,4,"17","3","3","6",1,51.721
"20703",NA,4,"17","3","3","6",2,107.654
"20704",NA,4,"17","3","3","7",1,132.331
"20705",NA,4,"17","4","2","3",2,6.035
"20706",NA,4,"17","4","2","5",1,20.873
"20707",NA,4,"17","8","2","5",1,43.185
"20708",NA,4,"18","2","1","2",1,985.306
"20709",NA,4,"18","2","1","2",2,395.007
"20710",NA,4,"18","2","1","3",1,2187.416
"20711",NA,4,"18","2","1","3",2,565.201
"20712",NA,4,"18","2","1","4",1,1373.28
"20713",NA,4,"18","2","1","4",2,671.26
"20714",NA,4,"18","2","1","5",1,170.73
"20715",NA,4,"18","2","1","6",1,115.337
"20716",NA,4,"18","2","1","6",2,54.422
"20717",NA,4,"18","2","1","7",1,26.339
"20718",NA,4,"18","2","2","2",1,432.692
"20719",NA,4,"18","2","2","2",2,109.479
"20720",NA,4,"18","2","2","3",1,372.68
"20721",NA,4,"18","2","2","4",1,296.648
"20722",NA,4,"18","2","2","5",2,46.81
"20723",NA,4,"18","3","2","3",2,47.09
"20724",NA,4,"18","3","3","3",1,414.584
"20725",NA,4,"18","3","3","4",1,419.342
"20726",NA,4,"18","3","3","4",2,219.892
"20727",NA,4,"18","3","3","5",1,231.792
"20728",NA,4,"18","4","2","2",1,259.501
"20729",NA,4,"18","4","2","3",1,2435.423
"20730",NA,4,"18","4","2","3",2,825.734
"20731",NA,4,"18","4","2","4",1,1266.451
"20732",NA,4,"18","4","2","4",2,229.662
"20733",NA,4,"18","4","2","5",1,1634.261
"20734",NA,4,"18","4","2","5",2,537.743
"20735",NA,4,"18","4","2","6",1,277.562
"20736",NA,4,"18","5","2","3",1,58.184
"20737",NA,4,"18","5","3","3",2,204.532
"20738",NA,4,"18","5","3","4",2,154.996
"20739",NA,4,"18","5","3","5",1,29.094
"20740",NA,4,"18","5","3","5",2,146.653
"20741",NA,4,"18","5","3","6",1,271.322
"20742",NA,4,"18","7","1","6",1,96.912
"20743",NA,4,"18","7","2","2",1,262.523
"20744",NA,4,"18","7","2","4",1,236.112
"20745",NA,4,"18","9","2","4",2,28.924
"20746",NA,4,"19","2","1","3",1,82.405
"20747",NA,4,"19","2","1","4",1,69.912
"20748",NA,4,"19","2","1","6",1,45.486
"20749",NA,4,"19","2","1","6",2,179.407
"20750",NA,4,"19","2","2","4",1,105.802
"20751",NA,4,"19","2","2","5",2,106.257
"20752",NA,4,"19","3","2","4",1,187.609
"20753",NA,4,"19","3","2","4",2,163.334
"20754",NA,4,"19","3","3","2",1,461.929
"20755",NA,4,"19","3","3","2",2,69.414
"20756",NA,4,"19","3","3","3",2,335.761
"20757",NA,4,"19","3","3","4",2,677.611
"20758",NA,4,"19","3","3","5",2,230.311
"20759",NA,4,"19","3","3","6",2,58.054
"20760",NA,4,"19","3","3","7",2,43.722
"20761",NA,4,"19","4","1","3",2,642.479
"20762",NA,4,"19","4","1","4",2,172.1
"20763",NA,4,"19","4","1","5",1,33.122
"20764",NA,4,"19","4","1","5",2,477.717
"20765",NA,4,"19","4","2","2",1,272.719
"20766",NA,4,"19","4","2","2",2,2822.119
"20767",NA,4,"19","4","2","3",1,1375.425
"20768",NA,4,"19","4","2","3",2,9642.823
"20769",NA,4,"19","4","2","4",1,339.431
"20770",NA,4,"19","4","2","4",2,10977.538
"20771",NA,4,"19","4","2","5",1,958.347
"20772",NA,4,"19","4","2","5",2,2380.742
"20773",NA,4,"19","4","2","6",1,53.808
"20774",NA,4,"19","4","2","6",2,362.18
"20775",NA,4,"19","4","3","3",2,95.406
"20776",NA,4,"19","5","3","2",2,197.249
"20777",NA,4,"19","5","3","3",1,267.239
"20778",NA,4,"19","5","3","4",1,420.757
"20779",NA,4,"19","5","3","4",2,114.887
"20780",NA,4,"19","5","3","5",2,8.475
"20781",NA,4,"19","5","3","6",2,22.539
"20782",NA,4,"19","7","2","2",1,1005.978
"20783",NA,4,"19","7","2","3",1,4016.221
"20784",NA,4,"19","7","2","4",1,7674.681
"20785",NA,4,"19","7","2","5",1,2696.718
"20786",NA,4,"19","7","2","5",2,24.523
"20787",NA,4,"19","7","2","6",1,823.263
"20788",NA,4,"19","7","2","7",1,231.181
"20789",NA,4,"19","7","3","3",2,427.107
"20790",NA,4,"19","7","3","4",1,108.137
"20791",NA,4,"19","7","3","4",2,417.119
"20792",NA,4,"19","7","3","5",1,87.479
"20793",NA,4,"19","7","3","5",2,140.285
"20794",NA,4,"19","7","3","7",1,77.846
"20795",NA,4,"19","8","2","3",1,516.289
"20796",NA,4,"19","8","2","4",1,167.205
"20797",NA,4,"19","8","2","4",2,98.562
"20798",NA,4,"19","8","2","5",1,50.116
"20799",NA,4,"19","8","2","5",2,36.029
"20800",NA,4,"19","8","3","4",1,67.716
"20801",NA,4,"19","8","3","4",2,30.11
"20802",NA,4,"19","8","3","5",1,417.181
"20803",NA,4,"19","9","2","2",1,633.984
"20804",NA,4,"19","9","2","3",1,942.71
"20805",NA,4,"19","9","2","3",2,322.728
"20806",NA,4,"19","9","2","4",1,1070.104
"20807",NA,4,"19","9","2","4",2,28.87
"20808",NA,4,"19","9","2","5",1,441.238
"20809",NA,4,"19","9","2","5",2,169.233
"20810",NA,4,"20","9","2","3",2,432.674
"20811",NA,4,NA,NA,NA,"1",1,75732.637
"20812",NA,4,NA,NA,NA,"1",2,89853.66
"20813",NA,4,NA,NA,NA,"2",1,250994.118
"20814",NA,4,NA,NA,NA,"2",2,267105.88
"20815",NA,4,NA,NA,NA,"3",1,70639.9
"20816",NA,4,NA,NA,NA,"3",2,382344.326
"20817",NA,4,NA,NA,NA,"4",1,36975.742
"20818",NA,4,NA,NA,NA,"4",2,206480.534
"20819",NA,4,NA,NA,NA,"5",1,31025.573
"20820",NA,4,NA,NA,NA,"5",2,75284.45
"20821",NA,4,NA,NA,NA,"6",1,25414.893
"20822",NA,4,NA,NA,NA,"6",2,29877.447
"20823",NA,4,NA,NA,NA,"7",1,19288.869
"20824",NA,4,NA,NA,NA,"7",2,15646.939
"20825",NA,5,"1","2","2","3",1,57.005
"20826",NA,5,"1","3","3","3",2,12.39
"20827",NA,5,"1","3","3","4",2,74.595
"20828",NA,5,"1","3","3","5",2,41.722
"20829",NA,5,"1","3","3","6",1,61.596
"20830",NA,5,"1","5","3","4",2,151.479
"20831",NA,5,"1","6","2","1",1,17.284
"20832",NA,5,"1","6","2","2",1,3189.534
"20833",NA,5,"1","6","2","2",2,189.778
"20834",NA,5,"1","6","2","3",1,7928.417
"20835",NA,5,"1","6","2","3",2,1006.083
"20836",NA,5,"1","6","2","4",1,11741.44
"20837",NA,5,"1","6","2","4",2,2067.603
"20838",NA,5,"1","6","2","5",1,15276.376
"20839",NA,5,"1","6","2","5",2,2774.34
"20840",NA,5,"1","6","2","6",1,10354.044
"20841",NA,5,"1","6","2","6",2,1573.198
"20842",NA,5,"1","6","2","7",1,9319.496
"20843",NA,5,"1","6","2","7",2,506.057
"20844",NA,5,"1","6","3","2",1,981.656
"20845",NA,5,"1","6","3","2",2,17.457
"20846",NA,5,"1","6","3","3",1,358.316
"20847",NA,5,"1","6","3","3",2,130.835
"20848",NA,5,"1","6","3","4",1,393.132
"20849",NA,5,"1","6","3","4",2,28.182
"20850",NA,5,"1","6","3","5",1,417.143
"20851",NA,5,"1","6","3","5",2,31.107
"20852",NA,5,"1","6","3","6",1,154.616
"20853",NA,5,"1","6","3","7",1,69.149
"20854",NA,5,"1","8","2","4",1,27.076
"20855",NA,5,"1","9","2","3",1,54.657
"20856",NA,5,"1","9","2","6",1,3.293
"20857",NA,5,"1","9","2","6",2,143.737
"20858",NA,5,"1","9","3","4",1,72.474
"20859",NA,5,"2","1","1","7",1,50.891
"20860",NA,5,"2","5","3","5",2,23.788
"20861",NA,5,"2","7","2","5",1,19.826
"20862",NA,5,"2","7","2","6",1,13.201
"20863",NA,5,"2","8","2","7",1,62.757
"20864",NA,5,"3","1","1","4",1,393.767
"20865",NA,5,"3","1","1","5",1,858.086
"20866",NA,5,"3","1","1","6",1,204.427
"20867",NA,5,"3","1","1","6",2,133.265
"20868",NA,5,"3","1","1","7",1,260.448
"20869",NA,5,"3","1","2","3",1,375.279
"20870",NA,5,"3","2","1","2",2,289.238
"20871",NA,5,"3","2","1","3",1,484.187
"20872",NA,5,"3","2","1","3",2,880.725
"20873",NA,5,"3","2","1","4",1,3908.832
"20874",NA,5,"3","2","1","4",2,478.712
"20875",NA,5,"3","2","1","5",1,2087.65
"20876",NA,5,"3","2","1","6",1,375.177
"20877",NA,5,"3","2","1","6",2,203.321
"20878",NA,5,"3","2","2","2",1,334.306
"20879",NA,5,"3","2","2","3",1,494.95
"20880",NA,5,"3","2","2","4",1,1877.704
"20881",NA,5,"3","2","2","4",2,381.102
"20882",NA,5,"3","2","2","5",1,1531.698
"20883",NA,5,"3","2","2","6",1,469.515
"20884",NA,5,"3","3","3","2",1,152.078
"20885",NA,5,"3","3","3","2",2,253.513
"20886",NA,5,"3","3","3","3",1,2211.086
"20887",NA,5,"3","3","3","3",2,1250.228
"20888",NA,5,"3","3","3","4",1,4289.705
"20889",NA,5,"3","3","3","4",2,2105.602
"20890",NA,5,"3","3","3","5",1,7218.548
"20891",NA,5,"3","3","3","5",2,1305.445
"20892",NA,5,"3","3","3","6",1,2081.708
"20893",NA,5,"3","3","3","6",2,309.204
"20894",NA,5,"3","4","2","3",2,274.294
"20895",NA,5,"3","5","2","3",1,1790.719
"20896",NA,5,"3","5","2","3",2,31.884
"20897",NA,5,"3","5","2","4",1,1727.904
"20898",NA,5,"3","5","2","4",2,439.602
"20899",NA,5,"3","5","2","5",1,2171.385
"20900",NA,5,"3","5","2","5",2,195.401
"20901",NA,5,"3","5","2","6",1,437.076
"20902",NA,5,"3","5","2","6",2,284.407
"20903",NA,5,"3","5","3","3",1,320.396
"20904",NA,5,"3","5","3","3",2,446.698
"20905",NA,5,"3","5","3","4",1,469.238
"20906",NA,5,"3","5","3","5",1,60.749
"20907",NA,5,"3","5","3","5",2,282.469
"20908",NA,5,"3","5","3","6",1,17.567
"20909",NA,5,"3","5","3","6",2,30.726
"20910",NA,5,"3","5","3","7",1,42.748
"20911",NA,5,"3","7","2","2",1,536.897
"20912",NA,5,"3","7","2","2",2,826.6
"20913",NA,5,"3","7","2","3",1,2381.194
"20914",NA,5,"3","7","2","3",2,1860.463
"20915",NA,5,"3","7","2","4",1,2109.672
"20916",NA,5,"3","7","2","4",2,1809.782
"20917",NA,5,"3","7","2","5",1,5323.955
"20918",NA,5,"3","7","2","5",2,1232.523
"20919",NA,5,"3","7","2","6",1,1234.738
"20920",NA,5,"3","7","2","7",1,178.325
"20921",NA,5,"3","7","2","7",2,263.051
"20922",NA,5,"3","7","3","2",1,343.238
"20923",NA,5,"3","7","3","3",1,1218.085
"20924",NA,5,"3","7","3","3",2,228.405
"20925",NA,5,"3","7","3","4",1,3477.118
"20926",NA,5,"3","7","3","4",2,423.9
"20927",NA,5,"3","7","3","5",1,4026.969
"20928",NA,5,"3","7","3","5",2,713.192
"20929",NA,5,"3","7","3","6",1,485.255
"20930",NA,5,"3","8","2","2",2,42.512
"20931",NA,5,"3","8","2","3",1,209.098
"20932",NA,5,"3","8","2","3",2,348.86
"20933",NA,5,"3","8","2","4",1,712.316
"20934",NA,5,"3","8","2","4",2,53.357
"20935",NA,5,"3","8","2","5",1,1850.79
"20936",NA,5,"3","8","2","5",2,270.139
"20937",NA,5,"3","8","2","6",1,175.733
"20938",NA,5,"3","8","2","7",1,78.661
"20939",NA,5,"3","8","3","2",1,883.282
"20940",NA,5,"3","8","3","3",1,4709.655
"20941",NA,5,"3","8","3","3",2,311.894
"20942",NA,5,"3","8","3","4",1,7230.255
"20943",NA,5,"3","8","3","4",2,686.434
"20944",NA,5,"3","8","3","5",1,9482.227
"20945",NA,5,"3","8","3","5",2,28.988
"20946",NA,5,"3","8","3","6",1,3147.945
"20947",NA,5,"3","8","3","6",2,77.25
"20948",NA,5,"3","8","3","7",1,876.536
"20949",NA,5,"3","8","3","7",2,112.999
"20950",NA,5,"3","9","2","2",1,206.638
"20951",NA,5,"3","9","2","2",2,89.426
"20952",NA,5,"3","9","2","3",1,400.05
"20953",NA,5,"3","9","2","3",2,515.573
"20954",NA,5,"3","9","2","4",1,215.327
"20955",NA,5,"3","9","2","4",2,589.72
"20956",NA,5,"3","9","2","5",1,174.223
"20957",NA,5,"3","9","2","5",2,238.739
"20958",NA,5,"3","9","2","6",2,32.446
"20959",NA,5,"3","9","3","2",1,47.675
"20960",NA,5,"3","9","3","3",1,288.28
"20961",NA,5,"3","9","3","4",1,202.028
"20962",NA,5,"4","3","3","4",1,344.674
"20963",NA,5,"4","5","2","6",1,138.056
"20964",NA,5,"4","8","2","4",1,51.78
"20965",NA,5,"5","2","2","6",1,167.387
"20966",NA,5,"5","3","3","3",1,382.749
"20967",NA,5,"5","3","3","4",1,105.78
