"","IndustryGroup","JobGroup","RiskGroup","V20","V21","sum_Employment"
"500","3","2","1",301,239,177.991
"501","3","2","1",301,285,99.868
"502","3","2","1",302,235,1051.696
"503","3","2","1",303,222,1085.728
"504","3","2","1",303,232,44.87
"505","3","2","1",303,233,404.668
"506","3","2","1",303,235,16513.738
"507","3","2","1",303,239,3284.092
"508","3","2","1",303,281,346.067
"509","3","2","1",303,285,303.466
"510","3","2","1",311,235,7634.882
"511","3","2","1",311,237,281.135
"512","3","2","1",311,239,3353.227
"513","3","2","1",312,235,830.886
"514","3","2","1",313,235,2111.137
"515","3","2","1",313,239,137.224
"516","3","2","1",319,239,171.45
"517","3","2","1",320,235,210.5
"518","3","2","1",320,239,513.97
"519","3","2","1",320,247,285.147
"520","3","2","1",320,254,198.858
"521","3","2","1",320,273,88.883
"522","3","2","1",320,285,1737.552
"523","3","2","1",331,285,1505.522
"524","3","2","1",333,239,189.34
"525","3","2","1",334,231,217.166
"526","3","2","1",334,285,469.084
"527","3","2","1",339,231,241.907
"528","3","2","1",339,239,884.022
"529","3","2","1",339,273,210.462
"530","3","2","1",339,285,6194.222
"531","3","2","2",101,234,73.73
"532","3","2","2",101,246,123.231
"533","3","2","2",102,246,307.753
"534","3","2","2",102,274,72.843
"535","3","2","2",105,234,40.996
"536","3","2","2",107,213,34.376
"537","3","2","2",107,234,75.594
"538","3","2","2",107,236,411.883
"539","3","2","2",107,246,622.39
"540","3","2","2",107,271,115.878
"541","3","2","2",107,274,158.14
"542","3","2","2",108,236,146.223
"543","3","2","2",112,234,43.461
"544","3","2","2",120,274,157.5
"545","3","2","2",131,274,283.32
"546","3","2","2",132,274,125.262
"547","3","2","2",133,274,305.031
"548","3","2","2",134,213,212.785
"549","3","2","2",134,271,186.292
"550","3","2","2",134,274,186.684
"551","3","2","2",139,274,425.372
"552","3","2","2",141,223,61.342
"553","3","2","2",141,271,278.289
"554","3","2","2",141,274,296.384
"555","3","2","2",141,283,246.456
"556","3","2","2",144,274,249.136
"557","3","2","2",162,236,153.243
"558","3","2","2",171,236,110.771
"559","3","2","2",172,271,307.552
"560","3","2","2",179,236,239.569
"561","3","2","2",179,271,193.992
"562","3","2","2",179,274,132.808
"563","3","2","2",181,236,293.382
"564","3","2","2",181,274,260.574
"565","3","2","2",191,236,91.922
"566","3","2","2",192,223,94.966
"567","3","2","2",192,236,423.399
"568","3","2","2",192,274,226.534
"569","3","2","2",201,213,738.944
"570","3","2","2",201,223,252.77
"571","3","2","2",201,234,122.494
"572","3","2","2",201,236,1284.244
"573","3","2","2",201,274,177.991
"574","3","2","2",203,236,273.713
"575","3","2","2",203,274,916.707
"576","3","2","2",204,223,660.671
"577","3","2","2",204,234,181.03
"578","3","2","2",204,236,886.414
"579","3","2","2",204,274,1709.869
"580","3","2","2",211,213,31.854
"581","3","2","2",212,213,120.965
"582","3","2","2",212,223,271.378
"583","3","2","2",212,271,319.967
"584","3","2","2",212,274,6232.512
"585","3","2","2",213,274,280.698
"586","3","2","2",221,274,106.991
"587","3","2","2",222,223,109.257
"588","3","2","2",222,236,161.816
"589","3","2","2",222,274,2257.836
"590","3","2","2",231,234,164.754
"591","3","2","2",231,236,362.477
"592","3","2","2",231,274,188.075
"593","3","2","2",232,236,202.684
"594","3","2","2",232,274,414.631
"595","3","2","2",233,223,298.362
"596","3","2","2",233,236,122.328
"597","3","2","2",239,234,143.018
"598","3","2","2",239,236,311.94
"599","3","2","2",241,223,87.216
"600","3","2","2",241,236,655.333
"601","3","2","2",241,271,99.91
"602","3","2","2",241,274,1095.953
"603","3","2","2",242,236,35.059
"604","3","2","2",242,272,44.593
"605","3","2","2",242,274,85.175
"606","3","2","2",243,274,417.471
"607","3","2","2",251,223,199.742
"608","3","2","2",251,234,372.512
"609","3","2","2",251,236,59.392
"610","3","2","2",251,274,768.122
"611","3","2","2",252,223,149.224
"612","3","2","2",252,271,81.175
"613","3","2","2",259,223,214.378
"614","3","2","2",259,246,279.119
"615","3","2","2",259,274,2179.082
"616","3","2","2",261,223,968.401
"617","3","2","2",261,236,1118.931
"618","3","2","2",261,274,3231.774
"619","3","2","2",262,223,452.569
"620","3","2","2",262,236,822.498
"621","3","2","2",262,274,4754.898
"622","3","2","2",263,274,236.48
"623","3","2","2",264,223,217.631
"624","3","2","2",264,236,368.832
"625","3","2","2",264,274,1766.14
"626","3","2","2",265,236,106.102
"627","3","2","2",265,274,1192.75
"628","3","2","2",265,283,209.619
"629","3","2","2",271,245,17920.233
"630","3","2","2",271,274,4367.655
"631","3","2","2",272,213,516.266
"632","3","2","2",272,223,108.318
"633","3","2","2",272,274,4503.207
"634","3","2","2",273,223,168.66
"635","3","2","2",273,274,1318.542
"636","3","2","2",281,223,490.113
"637","3","2","2",281,236,299.611
"638","3","2","2",281,274,1428.103
"639","3","2","2",283,274,619.884
"640","3","2","2",284,274,575.632
"641","3","2","2",284,283,334.306
"642","3","2","2",285,236,204.148
"643","3","2","2",285,274,644.652
"644","3","2","2",289,274,607.558
"645","3","2","2",291,223,557.937
"646","3","2","2",291,234,270.411
"647","3","2","2",291,236,281.978
"648","3","2","2",291,271,336.705
"649","3","2","2",291,274,7392.897
"650","3","2","2",292,223,1012.583
"651","3","2","2",292,274,5443.809
"652","3","2","2",301,223,155.024
"653","3","2","2",301,234,344.348
"654","3","2","2",301,236,148.312
"655","3","2","2",301,271,555.069
"656","3","2","2",301,274,242.218
"657","3","2","2",302,223,162.982
"658","3","2","2",303,223,151.82
"659","3","2","2",303,236,1197.21
"660","3","2","2",303,245,145.299
"661","3","2","2",303,271,106.171
"662","3","2","2",303,274,3360.568
"663","3","2","2",311,236,2741.842
"664","3","2","2",311,245,133.548
"665","3","2","2",311,274,200.572
"666","3","2","2",312,271,17.541
"667","3","2","2",313,236,92.198
"668","3","2","2",319,274,275.762
"669","3","2","2",320,274,478.531
"670","3","2","2",331,274,198.491
"671","3","3","2",103,392,163.562
"672","3","3","2",105,320,16.781
"673","3","3","2",106,392,52.432
"674","3","3","2",112,320,154.96
"675","3","3","2",141,392,497.904
"676","3","3","2",239,392,44.97
"677","3","3","2",251,392,198.032
"678","3","3","2",259,392,216.002
"679","3","3","2",265,392,61.721
"680","3","3","2",271,392,363.899
"681","3","3","2",291,392,96.815
"682","3","3","2",320,392,356.665
"683","3","3","3",101,312,5246.899
"684","3","3","3",101,313,2068.755
"685","3","3","3",102,312,3738.884
"686","3","3","3",102,313,1997.895
"687","3","3","3",102,314,150.153
"688","3","3","3",103,312,2611.811
"689","3","3","3",103,313,1734.299
"690","3","3","3",103,314,97.834
"691","3","3","3",104,312,555.929
"692","3","3","3",104,313,128.973
"693","3","3","3",105,312,3743.732
"694","3","3","3",105,313,439.014
"695","3","3","3",106,312,3206.675
"696","3","3","3",106,313,814.514
"697","3","3","3",107,312,19594.737
"698","3","3","3",107,313,4404.062
"699","3","3","3",107,314,565.382
"700","3","3","3",108,312,2345.476
"701","3","3","3",108,313,626.697
"702","3","3","3",111,312,2562.353
"703","3","3","3",111,313,186.296
"704","3","3","3",112,312,2481.171
"705","3","3","3",112,313,315.051
"706","3","3","3",112,330,69.949
"707","3","3","3",120,312,340.562
"708","3","3","3",120,313,202.113
"709","3","3","3",131,312,2006.735
"710","3","3","3",131,313,193.364
"711","3","3","3",132,312,9793.792
"712","3","3","3",132,313,4157.627
"713","3","3","3",132,314,309.185
"714","3","3","3",132,399,78.414
"715","3","3","3",133,312,1029.95
"716","3","3","3",133,313,206.656
"717","3","3","3",134,312,3848.455
"718","3","3","3",134,313,1997.288
"719","3","3","3",139,312,3045.435
"720","3","3","3",139,313,1572.882
"721","3","3","3",139,314,395.074
"722","3","3","3",141,312,13364.509
"723","3","3","3",141,313,5178.494
"724","3","3","3",141,314,310.88
"725","3","3","3",141,399,67.94
"726","3","3","3",142,312,237.701
"727","3","3","3",143,312,379.51
"728","3","3","3",143,313,134.094
"729","3","3","3",144,312,971.058
"730","3","3","3",144,313,430.87
"731","3","3","3",151,312,1601.262
"732","3","3","3",152,312,4252.097
"733","3","3","3",152,313,389.005
"734","3","3","3",161,312,651.055
"735","3","3","3",161,313,1493.025
"736","3","3","3",161,314,16.25
"737","3","3","3",162,312,4213.801
"738","3","3","3",162,313,1305.56
"739","3","3","3",163,312,320.798
"740","3","3","3",163,313,187.705
"741","3","3","3",171,312,6309.487
"742","3","3","3",171,313,879.208
"743","3","3","3",171,314,174.214
"744","3","3","3",172,312,6541.029
"745","3","3","3",172,313,2382.756
"746","3","3","3",172,314,92.989
"747","3","3","3",179,312,3917.799
"748","3","3","3",179,313,2210.433
"749","3","3","3",181,312,5370.229
"750","3","3","3",181,313,5937.688
"751","3","3","3",181,314,804.917
"752","3","3","3",181,399,270.442
"753","3","3","3",182,312,36.697
"754","3","3","3",191,313,134.015
"755","3","3","3",192,312,2006.118
"756","3","3","3",192,313,817.773
"757","3","3","3",201,312,7455.764
"758","3","3","3",201,313,1450.104
"759","3","3","3",201,314,154.96
"760","3","3","3",202,312,980.664
"761","3","3","3",202,313,397.736
"762","3","3","3",203,312,5957.697
"763","3","3","3",203,313,1648.742
"764","3","3","3",204,312,29111.003
"765","3","3","3",204,313,4686.498
"766","3","3","3",204,314,282.205
"767","3","3","3",204,330,311.612
"768","3","3","3",204,399,55.241
"769","3","3","3",205,312,1811.548
"770","3","3","3",211,312,832.902
"771","3","3","3",211,313,319.723
"772","3","3","3",211,399,177.477
"773","3","3","3",212,312,16430.566
"774","3","3","3",212,313,2271.973
"775","3","3","3",212,314,572.625
"776","3","3","3",212,330,303.95
"777","3","3","3",212,391,92.704
"778","3","3","3",213,312,951.109
"779","3","3","3",213,313,262.691
"780","3","3","3",221,312,9629.637
"781","3","3","3",221,313,1056.925
"782","3","3","3",221,314,310.831
"783","3","3","3",221,399,184.334
"784","3","3","3",222,312,36530.944
"785","3","3","3",222,313,13744.402
"786","3","3","3",222,314,155.056
"787","3","3","3",231,312,5482.111
"788","3","3","3",231,313,1223.912
"789","3","3","3",231,314,450.685
"790","3","3","3",232,312,2695.16
"791","3","3","3",232,313,524.157
"792","3","3","3",233,312,11581.911
"793","3","3","3",233,313,2675.852
"794","3","3","3",233,314,503.809
"795","3","3","3",239,312,3557.643
"796","3","3","3",239,313,1250.074
"797","3","3","3",241,312,20498.484
"798","3","3","3",241,313,6969.794
"799","3","3","3",241,314,837.137
"800","3","3","3",242,312,6643.165
"801","3","3","3",242,313,3131.574
"802","3","3","3",243,312,1248.608
"803","3","3","3",243,313,178.537
"804","3","3","3",251,312,17163.959
"805","3","3","3",251,313,7252.529
"806","3","3","3",251,314,622.399
"807","3","3","3",251,330,141.288
"808","3","3","3",251,399,293.24
"809","3","3","3",252,312,2121.196
"810","3","3","3",259,312,36400.913
"811","3","3","3",259,313,17065.905
"812","3","3","3",259,314,619.166
"813","3","3","3",261,312,27363.139
"814","3","3","3",261,313,2136.986
"815","3","3","3",261,314,526.949
"816","3","3","3",261,330,430.512
"817","3","3","3",262,312,46829.993
"818","3","3","3",262,313,6559.203
"819","3","3","3",262,314,1220.68
"820","3","3","3",262,330,279.614
"821","3","3","3",263,312,3084.212
"822","3","3","3",263,313,687.974
"823","3","3","3",263,314,228.411
"824","3","3","3",264,312,23837.38
"825","3","3","3",264,313,4952.819
"826","3","3","3",264,314,1285.426
"827","3","3","3",264,330,313.245
"828","3","3","3",265,312,8685.089
"829","3","3","3",265,313,1056.447
"830","3","3","3",265,314,154.75
"831","3","3","3",265,330,470.283
"832","3","3","3",266,312,296.045
"833","3","3","3",271,312,8453.903
"834","3","3","3",271,313,1757.341
"835","3","3","3",271,399,170.609
"836","3","3","3",272,312,9497.955
"837","3","3","3",272,313,2739.788
"838","3","3","3",273,312,4180.3
"839","3","3","3",273,313,1287.912
"840","3","3","3",273,399,291.271
"841","3","3","3",274,312,172.599
"842","3","3","3",281,312,20020.006
"843","3","3","3",281,313,4433.215
"844","3","3","3",281,314,424.367
"845","3","3","3",281,399,188.786
"846","3","3","3",282,312,3623.21
"847","3","3","3",283,312,6071.824
"848","3","3","3",283,313,1097.431
"849","3","3","3",284,312,7634.792
"850","3","3","3",284,313,3222.734
"851","3","3","3",285,312,9371.88
"852","3","3","3",285,313,3195.449
"853","3","3","3",285,399,570.749
"854","3","3","3",289,312,1480.305
"855","3","3","3",289,313,1388.867
"856","3","3","3",291,312,45399.302
"857","3","3","3",291,313,12478.015
"858","3","3","3",291,314,464.629
"859","3","3","3",291,399,226.885
"860","3","3","3",292,312,37929.561
"861","3","3","3",292,313,13997.306
"862","3","3","3",292,314,1249.307
"863","3","3","3",301,312,20386.721
"864","3","3","3",301,313,249.383
"865","3","3","3",301,314,226.053
"866","3","3","3",302,312,1343.084
"867","3","3","3",302,313,171.535
"868","3","3","3",302,314,201.67
"869","3","3","3",302,399,187.483
"870","3","3","3",303,312,83338.749
"871","3","3","3",303,313,15944.162
"872","3","3","3",303,314,2253.282
"873","3","3","3",303,330,254.878
"874","3","3","3",303,399,100.725
"875","3","3","3",311,312,23679.596
"876","3","3","3",311,313,3142.595
"877","3","3","3",311,314,430.935
"878","3","3","3",311,330,135.315
"879","3","3","3",312,312,2107.748
"880","3","3","3",312,313,482.849
"881","3","3","3",312,330,85.736
"882","3","3","3",313,312,2920.867
"883","3","3","3",313,313,397.739
"884","3","3","3",319,312,1449.249
"885","3","3","3",319,313,361.791
"886","3","3","3",320,312,9812.009
"887","3","3","3",320,313,4968.146
"888","3","3","3",320,314,109.817
"889","3","3","3",320,399,90.229
"890","3","3","3",331,312,1218.936
"891","3","3","3",331,313,305.063
"892","3","3","3",332,312,351.027
"893","3","3","3",332,313,327.858
"894","3","3","3",333,312,1747.236
"895","3","3","3",333,313,407.127
"896","3","3","3",334,312,650.993
"897","3","3","3",334,313,359.382
"898","3","3","3",334,399,178.282
"899","3","3","3",339,312,3941.018
"900","3","3","3",339,313,4012.057
"901","3","3","3",339,314,157.703
"902","3","4","2",101,441,1264.304
"903","3","4","2",102,441,547.484
"904","3","4","2",103,441,118.687
"905","3","4","2",104,441,112.233
"906","3","4","2",106,412,214.943
"907","3","4","2",106,441,339.985
"908","3","4","2",107,422,8.503
"909","3","4","2",107,441,3013.644
"910","3","4","2",108,441,9.021
"911","3","4","2",111,441,29.253
"912","3","4","2",112,441,684.035
"913","3","4","2",131,441,20.534
"914","3","4","2",132,441,518.468
"915","3","4","2",134,441,192.391
"916","3","4","2",141,441,21.139
"917","3","4","2",144,441,20.442
"918","3","4","2",161,441,132.384
"919","3","4","2",162,441,64.259
"920","3","4","2",172,441,93.286
"921","3","4","2",181,441,193.763
"922","3","4","2",201,441,240.808
"923","3","4","2",202,441,20.814
"924","3","4","2",203,441,17.623
"925","3","4","2",204,412,30.127
"926","3","4","2",204,441,276.08
"927","3","4","2",212,441,428.258
"928","3","4","2",221,441,110.85
"929","3","4","2",222,441,646.507
"930","3","4","2",231,441,20.384
"931","3","4","2",232,441,64.532
"932","3","4","2",233,441,317.855
"933","3","4","2",239,441,115.715
"934","3","4","2",241,441,69.152
"935","3","4","2",242,441,115.082
"936","3","4","2",243,441,27.619
"937","3","4","2",251,441,60.501
"938","3","4","2",252,412,171.172
"939","3","4","2",259,441,838.965
"940","3","4","2",261,441,153.354
"941","3","4","2",262,412,178.394
"942","3","4","2",262,441,480.74
"943","3","4","2",264,441,80.543
"944","3","4","2",265,441,26.55
"945","3","4","2",271,441,101.182
"946","3","4","2",272,441,113.76
"947","3","4","2",281,441,46.29
"948","3","4","2",283,441,53.26
"949","3","4","2",285,441,195.66
"950","3","4","2",291,441,268.325
"951","3","4","2",292,441,80.663
"952","3","4","2",301,412,153.017
"953","3","4","2",302,441,166.709
"954","3","4","2",303,412,99.767
"955","3","4","2",303,441,374.273
"956","3","4","2",311,412,757.56
"957","3","4","2",311,441,251.356
"958","3","4","2",313,441,52.579
"959","3","4","2",320,441,40.809
"960","3","4","2",334,441,175.155
"961","3","4","2",339,422,274.294
"962","3","4","2",339,441,239.958
"963","3","4","3",107,442,537.527
"964","3","5","2",101,510,1612.511
"965","3","5","2",102,510,826.278
"966","3","5","2",103,510,217.945
"967","3","5","2",105,510,660.505
"968","3","5","2",107,510,2949.456
"969","3","5","2",108,510,227.228
"970","3","5","2",111,510,1412.972
"971","3","5","2",112,510,253.293
"972","3","5","2",120,510,37.008
"973","3","5","2",132,510,1694.971
"974","3","5","2",133,510,46.516
"975","3","5","2",134,510,1425.466
"976","3","5","2",139,510,1033.728
"977","3","5","2",141,510,3960.682
"978","3","5","2",141,522,39.965
"979","3","5","2",144,510,997.108
"980","3","5","2",151,510,567.036
"981","3","5","2",161,510,476.308
"982","3","5","2",162,510,919.409
"983","3","5","2",171,510,59.776
"984","3","5","2",172,510,2118.569
"985","3","5","2",179,510,272.241
"986","3","5","2",181,510,3742.484
"987","3","5","2",191,510,192.116
"988","3","5","2",201,510,660.795
"989","3","5","2",202,510,224.211
"990","3","5","2",203,510,614.467
"991","3","5","2",204,510,4644.771
"992","3","5","2",212,510,726.043
"993","3","5","2",221,510,1002.157
"994","3","5","2",222,510,5389.262
"995","3","5","2",231,510,844.419
"996","3","5","2",232,510,932.002
"997","3","5","2",233,510,2580.349
"998","3","5","2",239,510,700.422
"999","3","5","2",241,510,1829.07
"1000","3","5","2",242,510,1170.196
"1001","3","5","2",243,510,486.144
"1002","3","5","2",251,510,3554.43
"1003","3","5","2",259,510,5824.387
"1004","3","5","2",261,510,642.302
"1005","3","5","2",262,510,2586.559
"1006","3","5","2",263,510,1126.79
"1007","3","5","2",264,510,1263.54
"1008","3","5","2",265,510,592.112
"1009","3","5","2",271,510,35.153
"1010","3","5","2",272,510,464.814
"1011","3","5","2",273,510,305.256
"1012","3","5","2",281,510,3371.275
"1013","3","5","2",283,510,476.97
"1014","3","5","2",284,510,2646.133
"1015","3","5","2",285,510,883.088
"1016","3","5","2",289,510,84.153
"1017","3","5","2",291,510,3577.886
"1018","3","5","2",292,510,2054.197
"1019","3","5","2",302,510,195.042
"1020","3","5","2",303,510,1347.106
"1021","3","5","2",311,510,178.399
"1022","3","5","2",320,510,3019.091
"1023","3","5","2",331,510,561.962
"1024","3","5","2",333,510,738.07
"1025","3","5","2",334,510,244.698
"1026","3","5","2",339,510,1870.945
"1027","3","5","3",101,521,1089.916
"1028","3","5","3",101,530,45.569
"1029","3","5","3",102,521,989.16
"1030","3","5","3",102,530,47.025
"1031","3","5","3",103,521,590.635
"1032","3","5","3",103,530,95.165
"1033","3","5","3",104,521,92.801
"1034","3","5","3",106,521,419.265
"1035","3","5","3",106,530,11.876
"1036","3","5","3",107,521,11422.523
"1037","3","5","3",107,530,570.752
"1038","3","5","3",108,521,66.291
"1039","3","5","3",111,521,190.125
"1040","3","5","3",112,521,24.663
"1041","3","5","3",132,521,1092.182
"1042","3","5","3",141,521,1077.217
"1043","3","5","3",144,521,276.869
"1044","3","5","3",151,521,87.799
"1045","3","5","3",152,521,158.519
"1046","3","5","3",162,521,368.188
"1047","3","5","3",172,521,151.363
"1048","3","5","3",204,521,472.26
"1049","3","5","3",204,530,1007.821
"1050","3","5","3",221,521,147.962
"1051","3","5","3",222,521,44.202
"1052","3","5","3",231,521,110.403
"1053","3","5","3",232,521,956.749
"1054","3","5","3",233,521,75.763
"1055","3","5","3",239,521,22.822
"1056","3","5","3",241,521,184.922
"1057","3","5","3",251,521,51.356
"1058","3","5","3",259,521,653.659
"1059","3","5","3",284,521,151.417
"1060","3","5","3",285,521,64.257
"1061","3","5","3",285,530,61.921
"1062","3","5","3",319,530,29.9
"1063","3","5","3",320,521,1442.419
"1064","3","5","3",320,530,381.39
"1065","3","5","3",331,521,281.717
"1066","3","5","3",331,530,92.304
"1067","3","5","3",333,521,194.535
"1068","3","5","3",339,521,396.159
"1069","3","6","2",107,611,21.571
"1070","3","6","2",131,612,36.957
"1071","3","6","2",212,613,69.284
"1072","3","7","1",107,762,196.865
"1073","3","7","1",131,762,45.703
"1074","3","7","1",171,762,186.41
"1075","3","7","1",201,762,292.377
"1076","3","7","1",202,762,29.746
"1077","3","7","1",204,762,94.027
"1078","3","7","1",205,762,129.08
"1079","3","7","1",211,762,190.774
"1080","3","7","1",221,762,34.105
"1081","3","7","1",222,762,40.885
"1082","3","7","1",233,762,86.894
"1083","3","7","1",241,762,840.9
"1084","3","7","1",242,762,429.288
"1085","3","7","1",251,762,519.583
"1086","3","7","1",262,762,273.885
"1087","3","7","1",272,762,585.873
"1088","3","7","1",281,762,4530.381
"1089","3","7","1",282,762,139.832
"1090","3","7","1",283,762,553.542
"1091","3","7","1",284,762,904.456
"1092","3","7","1",289,762,176.862
"1093","3","7","1",291,762,718.542
"1094","3","7","1",292,762,460.395
"1095","3","7","1",301,762,126.34
"1096","3","7","1",303,762,1114.092
"1097","3","7","1",311,762,7905.646
"1098","3","7","2",101,710,15852.026
"1099","3","7","2",101,753,358.649
"1100","3","7","2",102,710,13722.314
"1101","3","7","2",103,710,8630.595
"1102","3","7","2",103,753,334.815
"1103","3","7","2",104,710,30.637
"1104","3","7","2",105,710,192.401
"1105","3","7","2",105,753,174.347
"1106","3","7","2",106,710,1218.051
"1107","3","7","2",106,753,278.372
"1108","3","7","2",107,710,71110.084
"1109","3","7","2",107,753,610.957
"1110","3","7","2",111,710,646.733
"1111","3","7","2",111,753,54.038
"1112","3","7","2",112,710,15.916
"1113","3","7","2",112,753,29.054
"1114","3","7","2",131,721,148.523
"1115","3","7","2",131,753,179.931
"1116","3","7","2",132,710,16.038
"1117","3","7","2",132,721,21679.064
"1118","3","7","2",132,753,732.572
"1119","3","7","2",132,791,25.435
"1120","3","7","2",132,799,51.177
"1121","3","7","2",133,721,260.882
"1122","3","7","2",133,753,69.838
"1123","3","7","2",134,721,1222.145
"1124","3","7","2",134,753,292.761
"1125","3","7","2",134,792,68.481
"1126","3","7","2",139,721,3484.383
"1127","3","7","2",139,753,286.083
"1128","3","7","2",141,721,100527.479
"1129","3","7","2",142,721,658.36
"1130","3","7","2",143,721,2905.725
"1131","3","7","2",144,721,6121.764
"1132","3","7","2",151,721,12539.078
"1133","3","7","2",151,753,104.021
"1134","3","7","2",151,791,465.019
"1135","3","7","2",152,721,10399.249
"1136","3","7","2",161,741,131.474
"1137","3","7","2",161,753,86.614
"1138","3","7","2",162,721,49.337
"1139","3","7","2",162,753,198.572
"1140","3","7","2",162,772,2118.013
"1141","3","7","2",162,791,2909.102
"1142","3","7","2",163,791,56.556
"1143","3","7","2",171,753,779.155
"1144","3","7","2",171,791,16.789
"1145","3","7","2",172,721,33.978
"1146","3","7","2",172,753,199.934
"1147","3","7","2",172,791,118.244
"1148","3","7","2",179,721,210.352
"1149","3","7","2",179,753,43.74
"1150","3","7","2",181,721,92.125
"1151","3","7","2",181,753,152.84
"1152","3","7","2",181,799,3433.733
"1153","3","7","2",192,753,781.941
"1154","3","7","2",192,792,167.782
"1155","3","7","2",201,753,1539.139
"1156","3","7","2",201,792,286.338
"1157","3","7","2",202,753,62.821
"1158","3","7","2",203,753,750.381
"1159","3","7","2",204,753,880.05
"1160","3","7","2",204,791,1188.023
"1161","3","7","2",205,753,245.609
"1162","3","7","2",211,753,31.064
"1163","3","7","2",212,710,155.304
"1164","3","7","2",212,753,301.36
"1165","3","7","2",213,721,63.294
"1166","3","7","2",213,761,108.314
"1167","3","7","2",221,721,62.166
"1168","3","7","2",221,753,483.162
"1169","3","7","2",222,721,211.752
"1170","3","7","2",222,741,1563.733
"1171","3","7","2",222,751,24.71
"1172","3","7","2",222,753,1137.956
"1173","3","7","2",222,761,184.969
"1174","3","7","2",222,772,82.726
"1175","3","7","2",222,799,471.192
"1176","3","7","2",231,753,330.977
"1177","3","7","2",231,791,80.072
"1178","3","7","2",231,799,1558.399
"1179","3","7","2",232,753,332.278
"1180","3","7","2",232,772,380.685
"1181","3","7","2",232,791,5892.146
"1182","3","7","2",233,751,10.379
"1183","3","7","2",233,753,1497.733
"1184","3","7","2",233,772,246.035
"1185","3","7","2",233,774,45.926
"1186","3","7","2",239,753,173.869
"1187","3","7","2",239,772,1822.087
"1188","3","7","2",239,774,947.583
"1189","3","7","2",239,791,439.953
"1190","3","7","2",239,799,156.546
"1191","3","7","2",241,741,322.97
"1192","3","7","2",241,753,3179.895
"1193","3","7","2",241,772,185.601
"1194","3","7","2",241,792,386.479
"1195","3","7","2",242,741,410.479
"1196","3","7","2",242,753,468.996
"1197","3","7","2",242,792,251.403
"1198","3","7","2",243,741,2352.476
"1199","3","7","2",243,753,616.21
"1200","3","7","2",251,741,602.524
"1201","3","7","2",251,753,468.001
"1202","3","7","2",251,772,930.439
"1203","3","7","2",251,792,800.856
"1204","3","7","2",251,799,168.617
"1205","3","7","2",252,753,84.462
"1206","3","7","2",259,741,9484.135
"1207","3","7","2",259,751,261.113
"1208","3","7","2",259,752,181.459
"1209","3","7","2",259,753,974.967
"1210","3","7","2",259,761,151.958
"1211","3","7","2",259,772,38.716
"1212","3","7","2",259,791,33.039
"1213","3","7","2",259,799,1420.554
"1214","3","7","2",261,753,3494.311
"1215","3","7","2",261,761,179.537
"1216","3","7","2",261,780,116.26
"1217","3","7","2",262,721,462.627
"1218","3","7","2",262,741,345.369
"1219","3","7","2",262,753,3573.426
"1220","3","7","2",262,761,1298.482
"1221","3","7","2",263,753,84.502
"1222","3","7","2",263,761,654.844
"1223","3","7","2",264,741,491.216
"1224","3","7","2",264,753,644.794
"1225","3","7","2",264,761,484.657
"1226","3","7","2",264,780,1863.176
"1227","3","7","2",265,741,148.359
"1228","3","7","2",265,761,1216.439
"1229","3","7","2",266,753,139.377
"1230","3","7","2",271,753,177.983
"1231","3","7","2",271,761,498.119
"1232","3","7","2",272,741,385.421
"1233","3","7","2",272,753,2683.718
"1234","3","7","2",272,761,351.545
"1235","3","7","2",272,780,184.969
"1236","3","7","2",273,741,139.625
"1237","3","7","2",281,741,344.432
"1238","3","7","2",281,753,1884.395
"1239","3","7","2",281,780,126.693
"1240","3","7","2",282,753,572.072
"1241","3","7","2",283,753,269.155
"1242","3","7","2",283,780,570.901
"1243","3","7","2",284,753,90.95
"1244","3","7","2",285,741,218.799
"1245","3","7","2",285,753,437.926
"1246","3","7","2",285,761,222.597
"1247","3","7","2",289,761,178.435
"1248","3","7","2",289,792,240.257
"1249","3","7","2",291,741,1466.137
"1250","3","7","2",291,752,740.769
"1251","3","7","2",291,753,10899.542
"1252","3","7","2",291,761,767.273
"1253","3","7","2",291,791,213.726
"1254","3","7","2",291,792,406.976
"1255","3","7","2",291,799,283.526
"1256","3","7","2",292,741,26577.909
"1257","3","7","2",292,753,12120.2
"1258","3","7","2",292,761,851.417
"1259","3","7","2",292,799,166.829
"1260","3","7","2",301,741,979.533
"1261","3","7","2",301,751,239.504
"1262","3","7","2",301,753,2057.328
"1263","3","7","2",302,741,152.482
"1264","3","7","2",302,751,595.734
"1265","3","7","2",302,753,83.065
"1266","3","7","2",303,721,755.82
"1267","3","7","2",303,741,2212.358
"1268","3","7","2",303,751,699.291
"1269","3","7","2",303,753,5234.764
"1270","3","7","2",303,761,142.158
"1271","3","7","2",311,741,247.166
"1272","3","7","2",311,752,5906.67
"1273","3","7","2",311,753,1275.827
"1274","3","7","2",311,761,160.174
"1275","3","7","2",311,772,4712.217
"1276","3","7","2",311,774,90.359
"1277","3","7","2",311,780,135.494
"1278","3","7","2",311,792,8231.6
"1279","3","7","2",312,772,166.002
"1280","3","7","2",313,752,388.659
"1281","3","7","2",313,753,103.327
"1282","3","7","2",319,752,409.438
"1283","3","7","2",320,721,6542.038
"1284","3","7","2",320,741,241.215
"1285","3","7","2",320,772,970.504
"1286","3","7","2",320,791,77.529
"1287","3","7","2",331,791,11833.808
"1288","3","7","2",331,799,443.916
"1289","3","7","2",333,753,140.872
