"","IndustryGroup","JobGroup","RiskGroup","EduGroup","WageGroup","WageGroup2","AgeGroup","Sex","V20","V21","sum_Employment"
"480","1","6","3",1,"2","3","5",1,20,620,14.462
"481","1","6","3",1,"2","3","5",1,31,630,22.705
"482","1","6","3",1,"2","3","5",1,32,630,19.798
"483","1","6","3",1,"2","3","6",1,20,620,49.027
"484","1","6","3",1,"2","3","6",1,31,630,445.503
"485","1","6","3",1,"2","3","7",1,20,620,27.535
"486","1","6","3",1,"2","4","5",1,31,630,78.066
"487","1","6","3",1,"2","4","6",1,31,630,31.606
"488","1","6","3",1,"3","4","5",1,31,630,43.09
"489","1","6","3",1,"3","5","6",1,12,613,35.066
"490","1","6","3",1,"4","5","5",1,31,630,20.711
"491","1","6","3",1,NA,NA,"3",2,12,613,58.515
"492","1","6","3",1,NA,NA,"4",1,12,613,46.719
"493","1","6","3",1,NA,NA,"4",1,31,630,50.714
"494","1","6","3",1,NA,NA,"4",1,32,630,16.194
"495","1","6","3",1,NA,NA,"4",2,12,613,10.083
"496","1","6","3",1,NA,NA,"4",2,31,630,71.866
"497","1","6","3",1,NA,NA,"4",2,32,630,31.445
"498","1","6","3",1,NA,NA,"5",1,12,613,1236.45
"499","1","6","3",1,NA,NA,"5",1,20,620,118.631
"500","1","6","3",1,NA,NA,"5",1,31,630,1308.732
"501","1","6","3",1,NA,NA,"5",1,32,630,392.369
"502","1","6","3",1,NA,NA,"5",2,11,613,71.366
"503","1","6","3",1,NA,NA,"5",2,12,613,1056.79
"504","1","6","3",1,NA,NA,"5",2,20,620,121.74
"505","1","6","3",1,NA,NA,"5",2,31,630,1104.505
"506","1","6","3",1,NA,NA,"5",2,32,630,219.871
"507","1","6","3",1,NA,NA,"6",1,12,613,4198.481
"508","1","6","3",1,NA,NA,"6",1,20,620,262.155
"509","1","6","3",1,NA,NA,"6",1,31,630,3045.878
"510","1","6","3",1,NA,NA,"6",1,32,630,707.166
"511","1","6","3",1,NA,NA,"6",2,11,620,13.237
"512","1","6","3",1,NA,NA,"6",2,12,613,2233.319
"513","1","6","3",1,NA,NA,"6",2,20,620,221.657
"514","1","6","3",1,NA,NA,"6",2,31,630,1634.922
"515","1","6","3",1,NA,NA,"6",2,32,630,527.064
"516","1","6","3",1,NA,NA,"7",1,11,620,63.408
"517","1","6","3",1,NA,NA,"7",1,12,613,2642.476
"518","1","6","3",1,NA,NA,"7",1,13,613,5.767
"519","1","6","3",1,NA,NA,"7",1,20,620,86.424
"520","1","6","3",1,NA,NA,"7",1,31,630,1052.628
"521","1","6","3",1,NA,NA,"7",1,32,630,331.511
"522","1","6","3",1,NA,NA,"7",2,11,620,20.233
"523","1","6","3",1,NA,NA,"7",2,12,613,785.872
"524","1","6","3",1,NA,NA,"7",2,20,620,296.326
"525","1","6","3",1,NA,NA,"7",2,31,630,486.324
"526","1","6","3",1,NA,NA,"7",2,32,630,107.577
"527","1","6","3",2,"0","1","7",1,20,620,11.851
"528","1","6","3",2,"1","1","5",2,12,613,44.686
"529","1","6","3",2,"1","1","5",2,32,630,17.868
"530","1","6","3",2,"1","1","7",1,31,630,11.238
"531","1","6","3",2,"1","2","3",1,12,613,31.627
"532","1","6","3",2,"1","2","3",2,12,613,20.628
"533","1","6","3",2,"1","2","4",1,12,613,164.026
"534","1","6","3",2,"1","2","4",1,31,630,23.122
"535","1","6","3",2,"1","2","5",1,12,613,103.161
"536","1","6","3",2,"1","2","5",1,20,620,54.908
"537","1","6","3",2,"1","2","5",1,31,630,28.839
"538","1","6","3",2,"1","2","5",1,32,630,91.593
"539","1","6","3",2,"1","2","6",1,20,620,37.239
"540","1","6","3",2,"1","2","6",1,31,630,45.867
"541","1","6","3",2,"1","2","6",2,12,613,36.381
"542","1","6","3",2,"1","3","3",1,20,620,47.069
"543","1","6","3",2,"1","3","5",1,20,620,30.757
"544","1","6","3",2,"1","3","5",1,31,630,25.347
"545","1","6","3",2,"1","3","6",1,12,613,41.852
"546","1","6","3",2,"1","3","6",1,20,620,14.738
"547","1","6","3",2,"1","3","7",1,20,620,16.109
"548","1","6","3",2,"2","3","5",1,12,613,11.711
"549","1","6","3",2,"2","3","5",1,20,620,18.633
"550","1","6","3",2,"2","3","5",1,31,630,113.117
"551","1","6","3",2,"2","3","5",2,12,613,32.798
"552","1","6","3",2,"2","3","6",1,12,613,11.555
"553","1","6","3",2,"2","3","6",1,20,620,50.783
"554","1","6","3",2,"2","3","6",1,31,630,137.078
"555","1","6","3",2,"2","4","4",1,31,630,89.487
"556","1","6","3",2,"2","4","5",1,12,613,71.604
"557","1","6","3",2,"2","4","5",1,31,630,208.039
"558","1","6","3",2,"2","4","7",1,31,630,28.956
"559","1","6","3",2,"3","4","5",1,12,613,65.615
"560","1","6","3",2,"3","4","5",1,20,620,30.533
"561","1","6","3",2,"3","4","5",1,31,630,362.286
"562","1","6","3",2,"3","4","5",1,32,630,62.347
"563","1","6","3",2,"3","4","6",1,20,620,32.69
"564","1","6","3",2,"3","4","6",1,31,630,118.806
"565","1","6","3",2,"3","5","6",1,31,630,98.78
"566","1","6","3",2,"4","5","4",1,31,630,33.972
"567","1","6","3",2,NA,NA,"2",2,31,630,135.427
"568","1","6","3",2,NA,NA,"3",1,12,613,16.303
"569","1","6","3",2,NA,NA,"3",2,12,613,93.255
"570","1","6","3",2,NA,NA,"4",1,12,613,147.046
"571","1","6","3",2,NA,NA,"4",1,31,630,153.997
"572","1","6","3",2,NA,NA,"4",1,32,630,46.41
"573","1","6","3",2,NA,NA,"4",2,12,613,235.89
"574","1","6","3",2,NA,NA,"4",2,20,620,25.091
"575","1","6","3",2,NA,NA,"4",2,31,630,18.938
"576","1","6","3",2,NA,NA,"4",2,32,630,76.784
"577","1","6","3",2,NA,NA,"5",1,11,620,173.776
"578","1","6","3",2,NA,NA,"5",1,12,613,3161.021
"579","1","6","3",2,NA,NA,"5",1,20,620,68.056
"580","1","6","3",2,NA,NA,"5",1,31,630,2279.35
"581","1","6","3",2,NA,NA,"5",1,32,630,502.438
"582","1","6","3",2,NA,NA,"5",2,12,613,1871.168
"583","1","6","3",2,NA,NA,"5",2,20,620,48.713
"584","1","6","3",2,NA,NA,"5",2,31,630,1156.693
"585","1","6","3",2,NA,NA,"5",2,32,630,312.17
"586","1","6","3",2,NA,NA,"6",1,12,613,3997.381
"587","1","6","3",2,NA,NA,"6",1,13,613,20.47
"588","1","6","3",2,NA,NA,"6",1,20,620,164.788
"589","1","6","3",2,NA,NA,"6",1,31,630,2325.038
"590","1","6","3",2,NA,NA,"6",1,32,630,627.658
"591","1","6","3",2,NA,NA,"6",2,11,620,18.294
"592","1","6","3",2,NA,NA,"6",2,12,613,1694.981
"593","1","6","3",2,NA,NA,"6",2,20,620,46.769
"594","1","6","3",2,NA,NA,"6",2,31,630,586.522
"595","1","6","3",2,NA,NA,"6",2,32,630,120.895
"596","1","6","3",2,NA,NA,"7",1,12,613,1751.378
"597","1","6","3",2,NA,NA,"7",1,20,620,3.613
"598","1","6","3",2,NA,NA,"7",1,31,630,711.658
"599","1","6","3",2,NA,NA,"7",1,32,630,140.054
"600","1","6","3",2,NA,NA,"7",2,12,613,222.968
"601","1","6","3",2,NA,NA,"7",2,31,630,65.874
"602","1","6","3",3,"0","1","5",2,20,620,20.811
"603","1","6","3",3,"0","1","6",1,12,613,40.504
"604","1","6","3",3,"0","1","6",1,20,620,13.687
"605","1","6","3",3,"0","1","7",1,12,613,87.472
"606","1","6","3",3,"1","1","1",1,12,613,60.401
"607","1","6","3",3,"1","1","4",2,14,613,32.386
"608","1","6","3",3,"1","1","6",1,20,620,9.375
"609","1","6","3",3,"1","1","6",1,31,630,55.493
"610","1","6","3",3,"1","2","2",1,12,613,72.367
"611","1","6","3",3,"1","2","3",1,12,613,33.399
"612","1","6","3",3,"1","2","3",1,20,620,11.88
"613","1","6","3",3,"1","2","3",1,32,630,18.507
"614","1","6","3",3,"1","2","4",1,12,613,124.113
"615","1","6","3",3,"1","2","4",1,20,620,46.446
"616","1","6","3",3,"1","2","4",1,31,630,30.312
"617","1","6","3",3,"1","2","4",2,12,613,31.62
"618","1","6","3",3,"1","2","5",1,12,613,191.236
"619","1","6","3",3,"1","2","5",1,20,620,15.273
"620","1","6","3",3,"1","2","5",2,12,613,122.779
"621","1","6","3",3,"1","2","5",2,32,630,194.791
"622","1","6","3",3,"1","2","6",1,12,613,109.868
"623","1","6","3",3,"1","2","6",1,20,620,118.173
"624","1","6","3",3,"1","2","6",1,31,630,8.571
"625","1","6","3",3,"1","2","6",2,20,620,24.024
"626","1","6","3",3,"1","3","2",1,12,613,181.767
"627","1","6","3",3,"1","3","2",1,32,630,52.906
"628","1","6","3",3,"1","3","3",1,12,613,59.894
"629","1","6","3",3,"1","3","3",1,31,630,56.181
"630","1","6","3",3,"1","3","4",1,32,630,18.36
"631","1","6","3",3,"1","3","4",2,12,613,90.187
"632","1","6","3",3,"1","3","5",1,12,613,47.98
"633","1","6","3",3,"1","3","5",1,20,620,69.13
"634","1","6","3",3,"1","3","5",2,14,613,20.589
"635","1","6","3",3,"1","3","6",1,20,620,161.835
"636","1","6","3",3,"2","3","2",1,12,613,158.556
"637","1","6","3",3,"2","3","3",1,12,613,151.525
"638","1","6","3",3,"2","3","3",1,31,630,67.543
"639","1","6","3",3,"2","3","4",1,12,613,79.807
"640","1","6","3",3,"2","3","4",1,20,620,192.176
"641","1","6","3",3,"2","3","4",1,31,630,74.038
"642","1","6","3",3,"2","3","5",1,12,613,35.813
"643","1","6","3",3,"2","3","5",1,20,620,72.849
"644","1","6","3",3,"2","3","5",1,31,630,229.612
"645","1","6","3",3,"2","3","5",1,32,630,55.224
"646","1","6","3",3,"2","3","6",1,12,613,11.806
"647","1","6","3",3,"2","3","6",1,31,630,30.276
"648","1","6","3",3,"2","3","7",1,12,613,49.825
"649","1","6","3",3,"2","4","2",1,12,613,250.366
"650","1","6","3",3,"2","4","3",1,12,613,131.81
"651","1","6","3",3,"2","4","3",1,32,630,31.096
"652","1","6","3",3,"2","4","4",1,12,613,32.546
"653","1","6","3",3,"2","4","4",1,14,613,17.777
"654","1","6","3",3,"2","4","4",1,20,620,142.399
"655","1","6","3",3,"2","4","4",1,31,630,73.589
"656","1","6","3",3,"2","4","4",1,32,630,91.267
"657","1","6","3",3,"2","4","4",2,12,613,16.871
"658","1","6","3",3,"2","4","5",1,12,613,55.242
"659","1","6","3",3,"2","4","5",1,20,620,116.454
"660","1","6","3",3,"2","4","5",1,32,630,34.636
"661","1","6","3",3,"2","4","6",1,20,620,14.385
"662","1","6","3",3,"3","4","3",1,12,613,92.056
"663","1","6","3",3,"3","4","3",1,20,620,22.073
"664","1","6","3",3,"3","4","3",1,32,630,33.961
"665","1","6","3",3,"3","4","4",1,12,613,43.739
"666","1","6","3",3,"3","4","4",1,20,620,14.289
"667","1","6","3",3,"3","4","4",1,31,630,111.558
"668","1","6","3",3,"3","4","5",1,20,620,17.542
"669","1","6","3",3,"3","4","5",1,31,630,52.672
"670","1","6","3",3,"3","5","4",1,12,613,15.481
"671","1","6","3",3,"3","5","4",1,31,630,76.827
"672","1","6","3",3,"3","5","5",1,12,613,144.627
"673","1","6","3",3,"4","5","3",1,12,613,27.726
"674","1","6","3",3,"4","5","4",1,12,613,50.431
"675","1","6","3",3,"4","5","4",1,31,630,5.11
"676","1","6","3",3,"4","5","5",1,12,613,122.293
"677","1","6","3",3,NA,NA,"1",1,12,613,17.916
"678","1","6","3",3,NA,NA,"2",1,12,613,105.638
"679","1","6","3",3,NA,NA,"2",1,31,630,176.467
"680","1","6","3",3,NA,NA,"2",1,32,630,135.898
"681","1","6","3",3,NA,NA,"2",2,12,613,10.429
"682","1","6","3",3,NA,NA,"2",2,31,630,42.396
"683","1","6","3",3,NA,NA,"3",1,11,620,19.957
"684","1","6","3",3,NA,NA,"3",1,12,613,615.942
"685","1","6","3",3,NA,NA,"3",1,20,620,31.389
"686","1","6","3",3,NA,NA,"3",1,31,630,778.161
"687","1","6","3",3,NA,NA,"3",1,32,630,60.39
"688","1","6","3",3,NA,NA,"3",2,12,613,138.336
"689","1","6","3",3,NA,NA,"3",2,31,630,56.112
"690","1","6","3",3,NA,NA,"3",2,32,630,95.25
"691","1","6","3",3,NA,NA,"4",1,11,613,16.029
"692","1","6","3",3,NA,NA,"4",1,12,613,2980.97
"693","1","6","3",3,NA,NA,"4",1,14,613,22.775
"694","1","6","3",3,NA,NA,"4",1,20,620,192.824
"695","1","6","3",3,NA,NA,"4",1,31,630,2319.918
"696","1","6","3",3,NA,NA,"4",1,32,630,870.554
"697","1","6","3",3,NA,NA,"4",2,12,613,1640.832
"698","1","6","3",3,NA,NA,"4",2,20,620,89.929
"699","1","6","3",3,NA,NA,"4",2,31,630,501.503
"700","1","6","3",3,NA,NA,"4",2,32,630,881.671
"701","1","6","3",3,NA,NA,"5",1,12,613,8622.78
"702","1","6","3",3,NA,NA,"5",1,13,613,86.938
"703","1","6","3",3,NA,NA,"5",1,20,620,784.641
"704","1","6","3",3,NA,NA,"5",1,31,630,3004.993
"705","1","6","3",3,NA,NA,"5",1,32,630,1817.325
"706","1","6","3",3,NA,NA,"5",2,12,613,3384.918
"707","1","6","3",3,NA,NA,"5",2,13,613,53.629
"708","1","6","3",3,NA,NA,"5",2,20,620,130.907
"709","1","6","3",3,NA,NA,"5",2,31,630,453.961
"710","1","6","3",3,NA,NA,"5",2,32,630,591.144
"711","1","6","3",3,NA,NA,"6",1,12,613,5321.738
"712","1","6","3",3,NA,NA,"6",1,12,620,106.696
"713","1","6","3",3,NA,NA,"6",1,20,620,134.292
"714","1","6","3",3,NA,NA,"6",1,31,630,2004.856
"715","1","6","3",3,NA,NA,"6",1,32,630,577.55
"716","1","6","3",3,NA,NA,"6",2,12,613,1246.642
"717","1","6","3",3,NA,NA,"6",2,20,620,2.251
"718","1","6","3",3,NA,NA,"6",2,31,630,79.253
"719","1","6","3",3,NA,NA,"6",2,32,630,66.818
"720","1","6","3",3,NA,NA,"7",1,12,613,1095.895
"721","1","6","3",3,NA,NA,"7",1,20,620,27.537
"722","1","6","3",3,NA,NA,"7",1,31,630,112.924
"723","1","6","3",3,NA,NA,"7",1,32,630,61.124
"724","1","6","3",3,NA,NA,"7",2,12,613,85.63
"725","1","6","3",3,NA,NA,"7",2,32,630,11.051
"726","1","6","3",4,"1","1","2",1,12,613,272.359
"727","1","6","3",4,"1","1","3",1,32,630,41.685
"728","1","6","3",4,"1","2","2",1,12,613,134.766
"729","1","6","3",4,"1","2","3",1,12,613,23.888
"730","1","6","3",4,"1","2","3",1,32,630,62.706
"731","1","6","3",4,"1","2","5",1,20,620,42.599
"732","1","6","3",4,"1","3","2",1,12,613,69.012
"733","1","6","3",4,"1","3","4",1,20,620,27.568
"734","1","6","3",4,"2","3","2",1,12,613,389.606
"735","1","6","3",4,"2","3","3",1,12,613,145.63
"736","1","6","3",4,"2","4","3",1,12,613,29.574
"737","1","6","3",4,"2","4","3",1,31,630,29.381
"738","1","6","3",4,"2","4","4",1,12,613,28.37
"739","1","6","3",4,"2","4","5",1,20,620,77.722
"740","1","6","3",4,"3","4","4",1,12,613,219.875
"741","1","6","3",4,"3","5","3",1,12,613,121.766
"742","1","6","3",4,"3","5","3",2,12,613,18.458
"743","1","6","3",4,"3","5","4",1,12,613,246.567
"744","1","6","3",4,NA,NA,"2",1,12,613,918.751
"745","1","6","3",4,NA,NA,"2",1,20,620,51.019
"746","1","6","3",4,NA,NA,"2",1,31,630,61.153
"747","1","6","3",4,NA,NA,"2",1,32,630,243.553
"748","1","6","3",4,NA,NA,"3",1,12,613,1201.59
"749","1","6","3",4,NA,NA,"3",1,20,620,228.026
"750","1","6","3",4,NA,NA,"3",1,31,630,315.866
"751","1","6","3",4,NA,NA,"3",1,32,630,126.263
"752","1","6","3",4,NA,NA,"3",2,12,613,41.311
"753","1","6","3",4,NA,NA,"3",2,20,620,11.268
"754","1","6","3",4,NA,NA,"3",2,31,630,104.897
"755","1","6","3",4,NA,NA,"4",1,12,613,527.458
"756","1","6","3",4,NA,NA,"4",1,31,630,201.937
"757","1","6","3",4,NA,NA,"4",1,32,630,259.158
"758","1","6","3",4,NA,NA,"4",2,12,613,269.481
"759","1","6","3",4,NA,NA,"4",2,32,630,126.922
"760","1","6","3",4,NA,NA,"5",1,12,613,830.092
"761","1","6","3",4,NA,NA,"5",1,14,613,14.029
"762","1","6","3",4,NA,NA,"5",1,20,620,233.615
"763","1","6","3",4,NA,NA,"5",1,31,630,222.862
"764","1","6","3",4,NA,NA,"5",1,32,630,182.161
"765","1","6","3",4,NA,NA,"5",2,12,613,155.887
"766","1","6","3",4,NA,NA,"5",2,32,630,13.99
"767","1","6","3",4,NA,NA,"6",1,12,613,300.018
"768","1","6","3",4,NA,NA,"6",1,20,620,39.953
"769","1","6","3",4,NA,NA,"6",1,31,630,36.899
"770","1","6","3",4,NA,NA,"6",1,32,630,12.76
"771","1","6","3",4,NA,NA,"6",2,12,613,44.617
"772","1","6","3",4,NA,NA,"7",1,12,613,59.078
"773","1","6","3",4,NA,NA,"7",1,31,630,69.46
"774","1","6","3",4,NA,NA,"7",1,32,630,13.242
"775","1","6","3",5,"0","1","2",2,12,613,179.81
"776","1","6","3",5,"0","1","4",1,20,620,33.755
"777","1","6","3",5,"0","1","6",1,20,620,75.435
"778","1","6","3",5,"1","1","2",1,32,630,59.923
"779","1","6","3",5,"1","1","3",1,12,613,35.579
"780","1","6","3",5,"1","1","5",1,20,620,51.063
"781","1","6","3",5,"1","2","3",1,12,613,98.121
"782","1","6","3",5,"1","2","4",1,32,630,38.484
"783","1","6","3",5,"1","3","2",1,12,613,47.976
"784","1","6","3",5,"1","3","5",1,32,630,32.379
"785","1","6","3",5,"2","3","2",1,12,613,298.766
"786","1","6","3",5,"2","3","2",1,31,630,191.955
"787","1","6","3",5,"2","3","3",1,12,613,190.624
"788","1","6","3",5,"2","3","3",1,32,630,282.512
"789","1","6","3",5,"2","3","4",1,12,613,396.603
"790","1","6","3",5,"2","3","4",1,20,620,41.148
"791","1","6","3",5,"2","3","4",1,32,630,24.674
"792","1","6","3",5,"2","3","5",1,12,613,52.167
"793","1","6","3",5,"2","3","5",1,20,620,43.734
"794","1","6","3",5,"2","3","6",1,12,613,26.463
"795","1","6","3",5,"2","4","2",1,12,613,105.412
"796","1","6","3",5,"2","4","3",1,12,613,38.228
"797","1","6","3",5,"2","4","3",2,12,613,7.664
"798","1","6","3",5,"2","4","4",1,12,613,60.287
"799","1","6","3",5,"3","4","3",1,12,613,32.301
"800","1","6","3",5,"3","4","3",1,31,630,25.164
"801","1","6","3",5,"3","4","3",1,32,630,21.127
"802","1","6","3",5,"3","4","4",1,12,613,33.403
"803","1","6","3",5,"3","4","5",1,20,620,7.348
"804","1","6","3",5,"3","5","4",1,12,613,93.082
"805","1","6","3",5,"3","5","5",1,12,613,15.979
"806","1","6","3",5,"4","5","3",2,12,613,50.268
"807","1","6","3",5,"5","5","3",1,12,613,23.55
"808","1","6","3",5,"5","5","4",1,12,613,33.403
"809","1","6","3",5,"5","5","4",1,20,620,67.401
"810","1","6","3",5,"6","5","4",1,12,613,35.431
"811","1","6","3",5,"6","5","5",1,12,613,36.059
"812","1","6","3",5,"6","5","6",1,12,613,31.06
"813","1","6","3",5,NA,NA,"2",1,12,613,1002.748
"814","1","6","3",5,NA,NA,"2",1,20,620,32.513
"815","1","6","3",5,NA,NA,"2",1,31,630,286.934
"816","1","6","3",5,NA,NA,"2",1,32,630,694.722
"817","1","6","3",5,NA,NA,"2",2,32,630,17.457
"818","1","6","3",5,NA,NA,"3",1,12,613,1490.958
"819","1","6","3",5,NA,NA,"3",1,31,630,130.38
"820","1","6","3",5,NA,NA,"3",1,32,630,227.936
"821","1","6","3",5,NA,NA,"3",2,12,613,114.869
"822","1","6","3",5,NA,NA,"3",2,32,630,130.835
"823","1","6","3",5,NA,NA,"4",1,12,613,2562.728
"824","1","6","3",5,NA,NA,"4",1,14,613,97.902
"825","1","6","3",5,NA,NA,"4",1,20,620,11.399
"826","1","6","3",5,NA,NA,"4",1,31,630,173.27
"827","1","6","3",5,NA,NA,"4",1,32,630,219.862
"828","1","6","3",5,NA,NA,"4",2,12,613,218.679
"829","1","6","3",5,NA,NA,"4",2,31,630,28.182
"830","1","6","3",5,NA,NA,"5",1,12,613,1823.929
"831","1","6","3",5,NA,NA,"5",1,14,613,99.815
"832","1","6","3",5,NA,NA,"5",1,20,620,51.828
"833","1","6","3",5,NA,NA,"5",1,31,630,128.95
"834","1","6","3",5,NA,NA,"5",1,32,630,288.193
"835","1","6","3",5,NA,NA,"5",2,12,613,408.331
"836","1","6","3",5,NA,NA,"5",2,31,630,31.107
"837","1","6","3",5,NA,NA,"6",1,12,613,1151.935
"838","1","6","3",5,NA,NA,"6",1,31,630,16.843
"839","1","6","3",5,NA,NA,"6",1,32,630,137.773
"840","1","6","3",5,NA,NA,"6",2,12,613,134.461
"841","1","6","3",5,NA,NA,"7",1,12,613,405.387
"842","1","6","3",5,NA,NA,"7",1,20,620,130.454
"843","1","6","3",5,NA,NA,"7",1,32,630,69.149
"844","1","6","3",6,"2","3","3",1,12,613,151.29
"845","1","6","3",6,"3","4","5",1,32,630,19.76
"846","1","6","3",6,NA,NA,"3",1,12,613,74.704
"847","1","6","3",6,NA,NA,"3",1,32,630,41.508
"848","1","6","3",6,NA,NA,"5",1,12,613,467.384
"849","1","6","3",6,NA,NA,"5",2,12,613,52.228
"850","1","6","3",6,NA,NA,"6",1,12,613,146.766
"851","1","6","3",6,NA,NA,"6",2,12,613,144.398
"852","1","6","3",6,NA,NA,"7",1,12,613,39.651
"853","1","6","3",7,NA,NA,"5",1,12,613,129.966
"854","1","6","3",7,NA,NA,"6",1,12,613,71.925
"855","1","7","1",3,"2","3","5",1,12,762,240.568
"856","1","7","2",2,"1","3","4",1,12,753,39.69
"857","1","7","2",2,"2","3","4",2,32,772,18.75
"858","1","7","3",1,"1","1","5",2,14,710,22.394
"859","1","7","3",1,"1","1","6",2,14,710,20.749
"860","1","7","3",2,"0","1","6",2,11,710,16.942
"861","1","7","3",3,"0","1","7",1,32,743,9.73
"862","1","8","2",1,"1","1","6",1,14,881,25.146
"863","1","8","2",1,"1","1","7",1,32,873,54.567
"864","1","8","2",1,"1","2","4",1,12,874,41.237
"865","1","8","2",1,"1","2","6",1,14,881,7.973
"866","1","8","2",1,"2","3","5",1,14,881,14.113
"867","1","8","2",1,"2","4","5",1,12,873,30.317
"868","1","8","2",2,"0","1","7",1,14,861,41.289
"869","1","8","2",2,"2","3","6",1,12,874,28.142
"870","1","8","2",3,"1","1","4",1,14,881,28.24
"871","1","8","2",3,"1","1","6",1,14,881,43.447
"872","1","8","2",3,"1","2","3",1,11,874,41.835
"873","1","8","2",3,"1","2","3",1,12,874,46.046
"874","1","8","2",3,"1","2","3",1,14,874,27.487
"875","1","8","2",3,"1","2","4",1,11,873,66.779
"876","1","8","2",3,"1","2","5",1,11,873,54.316
"877","1","8","2",3,"1","2","5",1,12,873,65.861
"878","1","8","2",3,"1","3","3",1,12,873,17.895
"879","1","8","2",3,"1","3","6",1,11,873,93.448
"880","1","8","2",3,"2","3","3",1,12,873,41.922
"881","1","8","2",3,"2","3","4",1,11,873,7.823
"882","1","8","2",3,"2","3","4",1,12,873,65.546
"883","1","8","2",3,"2","3","5",1,11,873,39.423
"884","1","8","2",3,"2","3","5",1,12,873,18.847
"885","1","8","2",3,"2","3","5",1,31,873,161.05
"886","1","8","2",3,"2","4","4",1,12,873,77.634
"887","1","8","2",3,"2","4","4",1,14,873,46.74
"888","1","8","2",3,"2","4","5",1,12,873,13.757
"889","1","8","2",3,"3","4","5",1,31,873,40.008
"890","1","8","2",4,"5","5","4",1,14,881,45.646
"891","1","8","2",4,"6","5","5",1,14,881,48.39
"892","1","8","2",4,NA,NA,"3",1,14,874,44.462
"893","1","8","2",5,"0","1","4",1,14,881,61.478
"894","1","8","2",5,"4","5","4",1,14,881,125.261
"895","1","8","2",5,NA,NA,"4",1,12,873,27.076
"896","1","8","3",1,"2","3","5",1,31,876,59.096
"897","1","8","3",1,NA,NA,"7",1,14,875,55.319
"898","1","8","3",2,"1","2","5",1,11,875,9.352
"899","1","8","3",2,"1","2","5",1,12,899,19.798
"900","1","8","3",2,"2","3","5",1,11,875,16.322
"901","1","8","3",2,"2","4","5",1,12,862,49.472
"902","1","8","3",2,"2","4","5",1,31,876,128.286
"903","1","8","3",2,NA,NA,"5",1,11,875,15.637
"904","1","8","3",3,"2","3","4",1,20,875,29.852
"905","1","8","3",3,"2","3","5",1,20,875,88.649
"906","1","8","3",3,"2","4","4",1,14,875,81.674
"907","1","8","3",3,NA,NA,"3",1,14,875,36.093
"908","1","8","3",3,NA,NA,"4",1,14,875,32.598
"909","1","8","3",4,NA,NA,"3",1,11,875,15.113
"910","1","8","3",5,"4","5","4",1,14,862,114.548
"911","1","9","2",1,"0","1","6",2,14,953,14.646
"912","1","9","2",1,"0","1","6",2,32,953,51.935
"913","1","9","2",1,"1","1","5",2,14,941,33.158
"914","1","9","2",1,"1","2","3",2,12,930,72.726
"915","1","9","2",1,"1","2","5",2,14,953,32.366
"916","1","9","2",2,"0","1","4",2,12,941,24.846
"917","1","9","2",2,"0","1","5",2,11,930,100.961
"918","1","9","2",2,NA,NA,"5",2,12,930,55.737
"919","1","9","2",3,"1","1","4",2,14,953,56.216
"920","1","9","2",3,"1","1","7",1,20,910,22.423
"921","1","9","2",3,"1","2","3",1,32,941,17.199
"922","1","9","2",3,"1","2","3",2,14,953,304.882
"923","1","9","2",3,"1","2","4",1,20,910,20.157
"924","1","9","2",3,"1","2","5",2,11,930,26.284
"925","1","9","2",3,"1","2","5",2,14,953,96.885
"926","1","9","2",3,"2","3","3",1,32,941,8.237
"927","1","9","2",3,"2","3","4",1,11,910,108.715
"928","1","9","2",5,"1","2","2",1,14,930,26.664
"929","1","9","3",0,"0","1","4",1,11,991,69.279
"930","1","9","3",0,"0","1","4",2,11,991,26.569
"931","1","9","3",0,"0","1","5",1,11,991,41.719
"932","1","9","3",0,"0","1","5",2,11,991,553.611
"933","1","9","3",0,"0","1","5",2,20,991,16.134
"934","1","9","3",0,"0","1","5",2,31,991,15.117
"935","1","9","3",0,"0","1","6",1,11,991,219.13
"936","1","9","3",0,"0","1","6",2,11,991,2944.545
"937","1","9","3",0,"0","1","6",2,20,991,5.987
"938","1","9","3",0,"0","1","6",2,31,991,97.278
"939","1","9","3",0,"0","1","6",2,32,991,16.229
"940","1","9","3",0,"0","1","7",1,11,991,193.141
"941","1","9","3",0,"0","1","7",1,12,991,12.268
"942","1","9","3",0,"0","1","7",1,20,991,19.583
"943","1","9","3",0,"0","1","7",1,32,991,41.507
"944","1","9","3",0,"0","1","7",2,11,991,8682.595
"945","1","9","3",0,"0","1","7",2,20,991,67.714
"946","1","9","3",0,"0","1","7",2,31,991,254.575
"947","1","9","3",0,"0","1","7",2,32,991,31.479
"948","1","9","3",0,"1","1","5",2,11,991,60.049
"949","1","9","3",0,"1","1","5",2,32,991,11.302
